Reporting Account Name,Cusip,Security Description1,Security Description2,Coupon Rate,Maturity Date,Shares,Base Cost,Base Market Value,Base Unrealized Gain/Loss,Fair Value Hierarchy Level,Fair Value Hierarchy Override,Accrued Interest Income,Total Interest Receivable Market,Holdings As Of Date,Price Date,Acctg Status Update (CDT),Reporting Accounting Status,Holdings Price Base,Holdings Price Local,Price Source,Price Source Description,Price Type Description,5500 Category Description,Asset Category Description,Asset Type Description,Security Type Description,Issue Type Description,Asset Types,Security Type,Issuer Name,S&P Issue Quality Rating,S&P Base LT Rating,S&P Base ST Rating,S&P Ultimate LT Rating,S&P Ultimate ST Rating,S&P Parent LT Rating,S&P Parent ST Rating,S&P Quality Rating - Non GRS,Moody's Issue Quality Rating,Moody's Base LT Rating,Moody's Base ST Rating,Moody's Ultimate LT Rating,Moody's Ultimate ST Rating,Moody's Parent LT Rating,Moody's Parent ST Rating,Moody Quality Rating - Non GRS,Worst Rating,Average Issue Quality Rating,Payment Frequency,Payment Frequency Desc,Income Rate Type Desc,Ticker,Frequency Requirement,Frequency Requirement Desc,Position Type,Security Class Type,Fitch Issue Quality Rating,Fitch Base LT Rating,Fitch Ultimate LT Rating,Fitch Parent LT Rating,Parent Issuer Name,Income Rate Type,Asset Mix Description,BNYM Classification - Segment,Mellon Security ID,ISIN,Sedol,Base Currency Description,Bloomberg Market Sector,Issuer Base Currency
MILL TTF EQ-DIV,487836108,KELLANOVA,,0.00,,"25,527.00","1,484,391.71","1,397,858.52","-86,533.19",1.00,NO,0.00,0.00,1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,54.76,54.76,T,IDSI,CLOSE,CORPORATE STOCK - COMMON,EQUITY,FOOD PROCESSING,,COMMON,E,S,Kellanova,,BBB,A-2,BBB,A-2,BBB,A-2,NR,,Baa2,P-2,Baa2,P-2,Baa2,P-2,P-3,,,0,INTEREST AT MAT OR NO INTEREST,,K,D,DAILY,,FOOD BEVERAGE & ALLIED PRODUCTS,,BBB,BBB,BBB,Kellanova,,USD EQUITY,EQUITIES,487836108,US4878361082,2486813,U.S. DOLLAR,Equity,USD
MILL TTF EQ-DIV,718546104,PHILLIPS 66,,0.00,,"23,995.00","1,550,600.29","3,462,718.45","1,912,118.16",1.00,NO,0.00,0.00,1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,144.31,144.31,T,IDSI,CLOSE,CORPORATE STOCK - COMMON,EQUITY,OIL & GAS,,COMMON,E,S,Phillips 66,,BBB+,A-2,BBB+,A-2,BBB+,A-2,NR,,A3,P-2,A3,P-2,A3,P-2,,,,0,INTEREST AT MAT OR NO INTEREST,,PSX,D,DAILY,,OIL & GAS,,,,,Phillips 66,,USD EQUITY,EQUITIES,718546104,US7185461040,B78C4Y8,U.S. DOLLAR,Equity,USD
MILLENNIUM TTF FI,023135BZ8,AMAZON.COM INC,2.100% 05/12/2031 DD 05/12/21,0.02,5/12/31,"5,000,000.00","4,999,100.00","4,269,800.00","-729,300.00",2.00,NO,"23,041.67","23,041.67",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,85.40,85.40,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,COMMUNICATIONS,BOND,CORP-GOVT,B,B,Amazon.com Inc,AA,AA,A-1+,AA,A-1+,AA,A-1+,AA,A1,A1,P-1,A1,P-1,A1,P-1,AAA,A1,AA3,1,SEMI-ANNUAL,FIXED RATE,AMZN,D,DAILY,,INDUSTRIAL,AA-,AA-,AA-,AA-,Amazon.com Inc,F,USD FIXED INCOME,FIXED INCOME,023135BZ8,US023135BZ81,BN0WLF8,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,3130AMU67,FEDERAL HOME LN BK CONS BD,0.400% 06/28/2024 DD 06/28/21,0.00,6/28/24,"18,000,000.00","18,000,000.00","17,648,640.00","-351,360.00",2.00,NO,"42,600.00","42,600.00",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,98.05,98.05,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FHLB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3130AMU67,US3130AMU679,BNR4LF7,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EMAB8,FEDERAL FARM CR BK CONS BD,0.390% 06/17/2024 DD 09/17/20,0.00,6/17/24,"13,500,000.00","13,486,500.00","13,249,845.00","-236,655.00",2.00,NO,"30,810.00","30,810.00",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,98.15,98.15,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMAB8,US3133EMAB82,BKX8KT9,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EMTQ5,FEDERAL FARM CR BK CONS BD,0.700% 03/17/2025 DD 03/17/21,0.01,3/17/25,"20,000,000.00","19,973,500.00","19,108,200.00","-865,300.00",2.00,NO,"52,111.11","52,111.11",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,95.54,95.54,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMTQ5,US3133EMTQ50,BNNHSG0,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EMWH1,FEDERAL FARM CR BK CONS BD,0.710% 04/21/2025 DD 04/21/21,0.01,4/21/25,"20,000,000.00","19,990,000.00","19,038,000.00","-952,000.00",2.00,NO,"39,444.44","39,444.44",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,95.19,95.19,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMWH1,US3133EMWH15,BNBW823,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133ENYK0,FEDERAL FARM CR BK CONS BD,4.450% 06/08/2032 DD 06/08/22,0.04,6/8/32,"10,000,000.00","10,000,000.00","9,722,400.00","-277,600.00",2.00,NO,"288,013.89","288,013.89",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,97.22,97.22,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133ENYK0,US3133ENYK09,BM8V5B4,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3134H1PT4,FEDERAL HOME LN MTG CORP,5.150% 01/22/2029 DD 01/22/24,0.05,1/22/29,"10,000,000.00","9,995,000.00","10,009,500.00","14,500.00",2.00,NO,"12,875.00","12,875.00",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,100.10,100.10,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,NR,,AA+,A-1+,,,AA+,Aaa,Aaa,P-1,Aaa,,,,NR,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FHLMC,D,DAILY,,FEDERAL AGENCIES,AA+,AA+,AA+,,United States Department of the Treasury,F,USD FIXED INCOME,FIXED INCOME,3134H1PT4,US3134H1PT45,,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3135G06R9,FEDERAL NATL MTG ASSN,0.550% 01/28/2026 DD 01/28/21,0.01,1/28/26,"15,000,000.00","15,000,000.00","13,930,200.00","-1,069,800.00",2.00,NO,687.50,687.50,1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,92.87,92.87,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FNMA,D,DAILY,,FEDERAL AGENCIES,AA+,AA+,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3135G06R9,US3135G06R90,BN4PX91,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,68389XAU9,ORACLE CORP,3.400% 07/08/2024 DD 07/08/14,0.03,7/8/24,"10,000,000.00","9,989,700.00","9,903,300.00","-86,400.00",2.00,NO,"21,722.22","21,722.22",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,99.03,99.03,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,TECHNOLOGY,BOND,CORP-GOVT,B,B,Oracle Corp,BBB,BBB,A-2,BBB,A-2,BBB,A-2,BBB,Baa2,Baa2,P-2,Baa2,P-2,Baa2,P-2,A1,Baa2,BAA2,1,SEMI-ANNUAL,FIXED RATE,ORCL,D,DAILY,,INDUSTRIAL,BBB,BBB,BBB,BBB,Oracle Corp,F,USD FIXED INCOME,FIXED INCOME,68389XAU9,US68389XAU90,BP4W545,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,713448FR4,PEPSICO INC,4.450% 05/15/2028 DD 02/15/23,0.04,5/15/28,"5,000,000.00","4,993,300.00","5,074,700.00","81,400.00",2.00,NO,"46,972.22","46,972.22",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,101.49,101.49,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,FOOD BEVERAGE & TOBACCO,BOND,CORP-GOVT,B,B,PepsiCo Inc,A+,A+,A-1,A+,A-1,A+,A-1,A+,A1,A1,P-1,A1,P-1,A1,P-1,BAA1,A1,A1,2,SEMI-ANNUAL LONG,FIXED RATE,PEP,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,PepsiCo Inc,F,USD FIXED INCOME,FIXED INCOME,713448FR4,US713448FR44,,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,808513BS3,CHARLES SCHWAB CORP/THE,2.300% 05/13/2031 DD 05/13/21,0.02,5/13/31,"5,000,000.00","4,990,250.00","4,168,400.00","-821,850.00",2.00,NO,"24,916.67","24,916.67",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,83.37,83.37,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,BANKING & FINANCE,BOND,CORP-GOVT,B,B,Charles Schwab Corp/The,A-,A-,A-2,A-,A-2,A-,A-2,A-,A2,A2,P-1,A2,P-1,A2,P-1,A2,A-,A2,1,SEMI-ANNUAL,FIXED RATE,SCHW,D,DAILY,,FINANCIAL,A,A,A,A,Charles Schwab Corp/The,F,USD FIXED INCOME,FIXED INCOME,808513BS3,US808513BS37,BM9QP30,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,91282CHV6,U S TREASURY NOTE,5.000% 08/31/2025 DD 08/31/23,0.05,8/31/25,"25,000,000.00","24,972,656.25","25,230,500.00","257,843.75",1.00,NO,"531,767.96","531,767.96",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,100.92,100.92,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US GOVERNMENTS,BOND,CORP-GOVT,B,B,United States of America,AA+,AA+,A-1+,AA+,A-1+,AA+,A-1+,,Aaa,Aaa,,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,T,D,DAILY,,US GOVERNMENT NOTES,AA+,AA+,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,91282CHV6,US91282CHV63,BMGC3P9,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,06406RBM8,BANK OF NEW YORK MELLON CORP/T,VAR RT  10/25/2033 DD 10/25/22,0.06,10/25/33,"5,000,000.00","5,000,000.00","5,285,450.00","285,450.00",2.00,NO,"77,786.67","77,786.67",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,105.71,105.71,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,BANKING & FINANCE,BOND,CORP-GOVT,B,B,Bank of New York Mellon Corp/The,A,A,A-1,A,A-1,A,A-1,A,A1,A1,P-1,A1,P-1,A1,P-1,A2,A,A1,1,SEMI-ANNUAL,VARIABLE RATE,BK,D,DAILY,,BANKS,AA-,AA-,AA-,AA-,Bank of New York Mellon Corp/The,V,USD FIXED INCOME,FIXED INCOME,06406RBM8,US06406RBM88,BM9WJ81,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,037833DX5,APPLE INC,0.550% 08/20/2025 DD 08/20/20,0.01,8/20/25,"3,000,000.00","2,992,920.00","2,829,150.00","-163,770.00",2.00,NO,"7,379.17","7,379.17",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,94.31,94.31,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,TECHNOLOGY,BOND,CORP-GOVT,B,B,Apple Inc,AA+,AA+,A-1+,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,P-1,Aaa,P-1,,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,AAPL,D,DAILY,,INDUSTRIAL,-,,,,Apple Inc,F,USD FIXED INCOME,FIXED INCOME,037833DX5,US037833DX52,BKZ7TH5,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,254687FK7,WALT DISNEY CO/THE,1.750% 08/30/2024 DD 09/06/19,0.02,8/30/24,"10,000,000.00","9,959,200.00","9,803,500.00","-155,700.00",2.00,NO,"74,375.00","74,375.00",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,98.04,98.04,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,COMMUNICATIONS,BOND,CORP-GOVT,B,B,Walt Disney Co/The,A-,A-,A-2,A-,A-2,A-,A-2,A-,A2,A2,P-1,A2,P-1,A2,P-1,AAA,A-,A3,1,SEMI-ANNUAL,FIXED RATE,DIS,D,DAILY,,INDUSTRIAL,A-,A-,A-,A-,Walt Disney Co/The,F,USD FIXED INCOME,FIXED INCOME,254687FK7,US254687FK79,BKLMSP5,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,3130AY7M2,FEDERAL HOME LN BK CONS BD,5.000% 12/18/2026 DD 12/20/23,0.05,12/18/26,"10,000,000.00","10,000,000.00","10,007,900.00","7,900.00",2.00,NO,"56,944.44","56,944.44",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,100.08,100.08,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FHLB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3130AY7M2,US3130AY7M21,,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EMLP5,FEDERAL FARM CR BK CONS BD,0.320% 12/23/2024 DD 12/23/20,0.00,12/23/24,"18,000,000.00","18,000,000.00","17,291,700.00","-708,300.00",2.00,NO,"34,080.00","34,080.00",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,96.07,96.07,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMLP5,US3133EMLP59,BNGJ8Q3,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EN5C0,FEDERAL FARM CR BK CONS BD,5.370% 12/27/2028 DD 12/27/22,0.05,12/27/28,"10,000,000.00","10,000,000.00","10,000,300.00",300.00,2.00,NO,"89,500.00","89,500.00",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,100.00,100.00,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EN5C0,US3133EN5C08,BMH8VM9,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133ENZD5,FEDERAL FARM CR BK CONS BD,4.470% 06/22/2028 DD 06/22/22,0.04,6/22/28,"10,000,000.00","10,000,000.00","9,919,100.00","-80,900.00",2.00,NO,"48,425.00","48,425.00",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,99.19,99.19,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133ENZD5,US3133ENZD56,BLCVS03,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EPVZ5,FEDERAL FARM CR BK CONS BD,5.670% 09/18/2029 DD 09/18/23,0.06,9/18/29,"10,000,000.00","9,952,000.00","10,170,300.00","218,300.00",2.00,NO,"209,475.00","209,475.00",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,101.70,101.70,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EPVZ5,US3133EPVZ52,BSB8X65,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3134GXCS1,FEDERAL HOME LN MTG CORP,0.625% 11/25/2025 DD 11/25/20,0.01,11/25/25,"15,000,000.00","15,000,000.00","14,009,850.00","-990,150.00",2.00,NO,"17,187.50","17,187.50",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,93.40,93.40,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,NR,,AA+,A-1+,,,,Aaa,Aaa,P-1,Aaa,,,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FHLMC,D,DAILY,,FEDERAL AGENCIES,AA+,AA+,AA+,,United States Department of the Treasury,F,USD FIXED INCOME,FIXED INCOME,3134GXCS1,US3134GXCS10,BMD5X84,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,438516BW5,HONEYWELL INTERNATIONAL INC,2.300% 08/15/2024 DD 08/08/19,0.02,8/15/24,"3,000,000.00","2,993,790.00","2,954,580.00","-39,210.00",2.00,NO,"31,816.67","31,816.67",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,98.49,98.49,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,TECHNOLOGY,BOND,CORP-GOVT,B,B,Honeywell International Inc,A,A,A-1,A,A-1,A,A-1,A,A2,A2,P-1,A2,P-1,A2,P-1,A2,A2,A2,2,SEMI-ANNUAL LONG,FIXED RATE,HON,D,DAILY,,INDUSTRIAL,A,A,A,A,Honeywell International Inc,F,USD FIXED INCOME,FIXED INCOME,438516BW5,US438516BW59,BJ9ND36,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,459200JZ5,INTERNATIONAL BUSINESS MACHINE,3.300% 05/15/2026 DD 05/15/19,0.03,5/15/26,"10,000,000.00","9,981,400.00","9,701,800.00","-279,600.00",2.00,NO,"69,666.67","69,666.67",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,97.02,97.02,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,TECHNOLOGY,BOND,CORP-GOVT,B,B,International Business Machines Corp,A-,A-,A-2,A-,A-2,A-,A-2,A-,A3,A3,P-2,A3,P-2,A3,P-2,WR,A3,A3,1,SEMI-ANNUAL,FIXED RATE,IBM,D,DAILY,,INDUSTRIAL,A-,A-,A-,A-,International Business Machines Corp,F,USD FIXED INCOME,FIXED INCOME,459200JZ5,US459200JZ55,BK592B6,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,494368BZ5,KIMBERLY-CLARK CORP,3.200% 04/25/2029 DD 04/25/19,0.03,4/25/29,"5,000,000.00","4,991,500.00","4,731,350.00","-260,150.00",2.00,NO,"42,666.67","42,666.67",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,94.63,94.63,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,HOUSEHOLD PRODUCTS,BOND,CORP-GOVT,B,B,Kimberly-Clark Corp,A,A,A-1,A,A-1,A,A-1,A,A2,A2,P-1,A2,P-1,A2,P-1,A2,A2,A2,1,SEMI-ANNUAL,FIXED RATE,KMB,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,Kimberly-Clark Corp,F,USD FIXED INCOME,FIXED INCOME,494368BZ5,US494368BZ58,BJYS734,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,548661EL7,LOWE'S COS INC,5.000% 04/15/2033 DD 09/08/22,0.05,4/15/33,"1,500,000.00","1,496,220.00","1,518,480.00","22,260.00",2.00,NO,"22,083.33","22,083.33",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,101.23,101.23,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,RETAIL,BOND,CORP-GOVT,B,B,Lowe's Cos Inc,BBB+,BBB+,A-2,BBB+,A-2,BBB+,A-2,BBB+,Baa1,Baa1,P-2,Baa1,P-2,Baa1,P-2,BAA1,Baa1,BAA1,2,SEMI-ANNUAL LONG,FIXED RATE,LOW,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,Lowe's Cos Inc,F,USD FIXED INCOME,FIXED INCOME,548661EL7,US548661EL74,BMDQFV4,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,713448EQ7,PEPSICO INC,2.250% 03/19/2025 DD 03/19/20,0.02,3/19/25,"3,500,000.00","3,497,515.00","3,402,980.00","-94,535.00",2.00,NO,"28,875.00","28,875.00",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,97.23,97.23,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,FOOD BEVERAGE & TOBACCO,BOND,CORP-GOVT,B,B,PepsiCo Inc,A+,A+,A-1,A+,A-1,A+,A-1,A+,A1,A1,P-1,A1,P-1,A1,P-1,BAA1,A1,A1,1,SEMI-ANNUAL,FIXED RATE,PEP,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,PepsiCo Inc,F,USD FIXED INCOME,FIXED INCOME,713448EQ7,US713448EQ79,BLRBCF1,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,806854AJ4,SCHLUMBERGER INVESTMENT SA,2.650% 06/26/2030 DD 06/26/20,0.03,6/26/30,"4,500,000.00","4,482,360.00","4,026,375.00","-455,985.00",2.00,NO,"11,593.75","11,593.75",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,89.48,89.48,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,OIL & GAS,BOND,CORP-GOVT,B,B,Schlumberger NV,A,,,A,A-1,A,A-1,A,A2,A2,P-1,A2,,A2,,A2,A2,A2,1,SEMI-ANNUAL,FIXED RATE,SLB,D,DAILY,,GAS TRANSMISSION,-,,,,Schlumberger NV,F,NON-USD FIXED INCOME,FIXED INCOME,806854AJ4,US806854AJ48,,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,902494AX1,TYSON FOODS INC,3.950% 08/15/2024 DD 08/08/14,0.04,8/15/24,"2,000,000.00","1,993,920.00","1,982,640.00","-11,280.00",2.00,NO,"36,427.78","36,427.78",1/31/24,1/31/24,2/6/2024 10:42:39 AM,FINAL,99.13,99.13,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,FOOD PRODUCTS,BOND,CORP-GOVT,B,B,Tyson Foods Inc,BBB,BBB,A-2,BBB,A-2,BBB,A-2,BBB,Baa2,Baa2,P-2,Baa2,P-2,Baa2,P-2,BAA2,Baa2,BAA2,2,SEMI-ANNUAL LONG,FIXED RATE,TSN,D,DAILY,,INDUSTRIAL,BBB,BBB,BBB,BBB,Tyson Foods Inc,F,USD FIXED INCOME,FIXED INCOME,902494AX1,US902494AX19,BQ0Q9T1,U.S. DOLLAR,Corp,USD
