Reporting Account Name,Cusip,Security Description1,Security Description2,Coupon Rate,Maturity Date,Shares,Base Cost,Base Market Value,Base Unrealized Gain/Loss,Fair Value Hierarchy Level,Fair Value Hierarchy Override,Accrued Interest Income,Total Interest Receivable Market,Holdings As Of Date,Price Date,Acctg Status Update (CDT),Reporting Accounting Status,Holdings Price Base,Holdings Price Local,Price Source,Price Source Description,Price Type Description,5500 Category Description,Asset Category Description,Asset Type Description,Security Type Description,Issue Type Description,Asset Types,Security Type,Issuer Name,S&P Issue Quality Rating,S&P Base LT Rating,S&P Base ST Rating,S&P Ultimate LT Rating,S&P Ultimate ST Rating,S&P Parent LT Rating,S&P Parent ST Rating,S&P Quality Rating - Non GRS,Moody's Issue Quality Rating,Moody's Base LT Rating,Moody's Base ST Rating,Moody's Ultimate LT Rating,Moody's Ultimate ST Rating,Moody's Parent LT Rating,Moody's Parent ST Rating,Moody Quality Rating - Non GRS,Worst Rating,Average Issue Quality Rating,Payment Frequency,Payment Frequency Desc,Income Rate Type Desc,Ticker,Frequency Requirement,Frequency Requirement Desc,Position Type,Security Class Type,Fitch Issue Quality Rating,Fitch Base LT Rating,Fitch Ultimate LT Rating,Fitch Parent LT Rating,Parent Issuer Name,Income Rate Type,Asset Mix Description,BNYM Classification - Segment,Mellon Security ID,ISIN,Sedol,Base Currency Description,Bloomberg Market Sector,Issuer Base Currency
MILL TTF EQ-DIV,478160104,JOHNSON & JOHNSON,,0.00,,"23,995.00","1,977,490.40","3,872,313.10","1,894,822.70",1.00,NO,0.00,0.00,2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,161.38,161.38,T,IDSI,CLOSE,CORPORATE STOCK - COMMON,EQUITY,PHARMACEUTICALS,,COMMON,E,S,Johnson & Johnson,,AAA,A-1+,AAA,A-1+,AAA,A-1+,NR,,Aaa,P-1,Aaa,P-1,Aaa,P-1,P-3,,,0,INTEREST AT MAT OR NO INTEREST,,JNJ,D,DAILY,,DRUGS HOSPITAL MEDICAL & DENTAL SUPPLY,,WD,WD,WD,Johnson & Johnson,,USD EQUITY,EQUITIES,478160104,US4781601046,2475833,U.S. DOLLAR,Equity,USD
MILL TTF EQ-DIV,718546104,PHILLIPS 66,,0.00,,"23,995.00","1,550,600.29","3,419,527.45","1,868,927.16",1.00,NO,0.00,0.00,2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,142.51,142.51,T,IDSI,CLOSE,CORPORATE STOCK - COMMON,EQUITY,OIL & GAS,,COMMON,E,S,Phillips 66,,BBB+,A-2,BBB+,A-2,BBB+,A-2,NR,,A3,P-2,A3,P-2,A3,P-2,,,,0,INTEREST AT MAT OR NO INTEREST,,PSX,D,DAILY,,OIL & GAS,,,,,Phillips 66,,USD EQUITY,EQUITIES,718546104,US7185461040,B78C4Y8,U.S. DOLLAR,Equity,USD
MILL TTF EQ-DIV,98389B100,XCEL ENERGY INC,,0.00,,"23,995.00","724,274.82","1,264,296.55","540,021.73",1.00,NO,0.00,0.00,2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,52.69,52.69,T,IDSI,CLOSE,CORPORATE STOCK - COMMON,EQUITY,ELECTRIC,,COMMON,E,S,Xcel Energy Inc,,A-,A-2,A-,A-2,A-,A-2,NR,,Baa1,P-2,Baa1,P-2,Baa1,P-2,,,,0,INTEREST AT MAT OR NO INTEREST,,XEL,D,DAILY,,UTILITIES,,BBB+,BBB+,BBB+,Xcel Energy Inc,,USD EQUITY,EQUITIES,98389B100,US98389B1008,2614807,U.S. DOLLAR,Equity,USD
MILLENNIUM TTF MF,922908850,VANGUARD VALUE INDEX-INST,,0.00,,"84,090.15","5,000,000.00","5,114,362.62","114,362.62",1.00,NO,0.00,0.00,2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,60.82,60.82,T,IDSI,BID,REGISTERED INVESTMENT COMPANIES,EQUITY,US EQUITY INDEX FUNDS (US REGULATED),,COMMON,E,S,Vanguard Group Inc/The,,,,,,,,,,,,,,,,,,,0,INTEREST AT MAT OR NO INTEREST,,VIVIX,D,DAILY,,EQUITY FUND,,,,,Vanguard Index Funds,,USD EQUITY,EQUITIES,922908850,US9229088508,B0C9XK5,U.S. DOLLAR,Equity,USD
MILLENNIUM TTF FI,3130AMK92,FEDERAL HOME LN BK CONS BD,0.550% 11/26/2024 DD 05/26/21,0.01,11/26/24,"3,000,000.00","3,000,000.00","2,900,040.00","-99,960.00",2.00,NO,"4,354.17","4,354.17",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,96.67,96.67,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FHLB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3130AMK92,US3130AMK928,BJP8F62,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EMH47,FEDERAL FARM CR BK CONS BD,0.600% 06/16/2025 DD 06/16/21,0.01,6/16/25,"5,000,000.00","5,000,000.00","4,730,550.00","-269,450.00",2.00,NO,"6,250.00","6,250.00",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,94.61,94.61,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,A1,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMH47,US3133EMH474,BMY1KN5,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EMHF2,FEDERAL FARM CR BK CONS BD,0.600% 11/24/2025 DD 11/24/20,0.01,11/24/25,"10,000,000.00","9,989,000.00","9,309,800.00","-679,200.00",2.00,NO,"16,166.67","16,166.67",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,93.10,93.10,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMHF2,US3133EMHF24,BMWB6C8,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,437076CS9,HOME DEPOT INC/THE,4.500% 09/15/2032 DD 09/19/22,0.05,9/15/32,"1,500,000.00","1,498,215.00","1,467,180.00","-31,035.00",2.00,NO,"31,125.00","31,125.00",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,97.81,97.81,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,RETAIL,BOND,CORP-GOVT,B,B,Home Depot Inc/The,A,A,A-1,A,A-1,A,A-1,A,A2,A2,P-1,A2,P-1,A2,P-1,A2,A2,A2,1,SEMI-ANNUAL,FIXED RATE,HD,D,DAILY,,INDUSTRIAL,A,A,A,A,Home Depot Inc/The,F,USD FIXED INCOME,FIXED INCOME,437076CS9,US437076CS90,BN72M03,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,532457CF3,ELI LILLY & CO,4.700% 02/27/2033 DD 02/27/23,0.05,2/27/33,"2,000,000.00","1,995,740.00","1,981,980.00","-13,760.00",2.00,NO,"1,044.44","1,044.44",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,99.10,99.10,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,HEALTH CARE,BOND,CORP-GOVT,B,B,Eli Lilly & Co,A+,A+,A-1,A+,A-1,A+,A-1,A+,A1,A1,P-1,A1,P-1,A1,P-1,,A1,A1,1,SEMI-ANNUAL,FIXED RATE,LLY,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,Eli Lilly & Co,F,USD FIXED INCOME,FIXED INCOME,532457CF3,US532457CF35,BQQ8MM5,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,548661EL7,LOWE'S COS INC,5.000% 04/15/2033 DD 09/08/22,0.05,4/15/33,"1,500,000.00","1,496,220.00","1,479,360.00","-16,860.00",2.00,NO,"28,333.33","28,333.33",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,98.62,98.62,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,RETAIL,BOND,CORP-GOVT,B,B,Lowe's Cos Inc,BBB+,BBB+,A-2,BBB+,A-2,BBB+,A-2,BBB+,Baa1,Baa1,P-2,Baa1,P-2,Baa1,P-2,BAA1,Baa1,BAA1,2,SEMI-ANNUAL LONG,FIXED RATE,LOW,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,Lowe's Cos Inc,F,USD FIXED INCOME,FIXED INCOME,548661EL7,US548661EL74,BMDQFV4,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,68389XAU9,ORACLE CORP,3.400% 07/08/2024 DD 07/08/14,0.03,7/8/24,"10,000,000.00","9,989,700.00","9,918,200.00","-71,500.00",2.00,NO,"50,055.56","50,055.56",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,99.18,99.18,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,TECHNOLOGY,BOND,CORP-GOVT,B,B,Oracle Corp,BBB,BBB,A-2,BBB,A-2,BBB,A-2,BBB,Baa2,Baa2,P-2,Baa2,P-2,Baa2,P-2,A1,Baa2,BAA2,1,SEMI-ANNUAL,FIXED RATE,ORCL,D,DAILY,,INDUSTRIAL,BBB,BBB,BBB,BBB,Oracle Corp,F,USD FIXED INCOME,FIXED INCOME,68389XAU9,US68389XAU90,BP4W545,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,808513BS3,CHARLES SCHWAB CORP/THE,2.300% 05/13/2031 DD 05/13/21,0.02,5/13/31,"5,000,000.00","4,990,250.00","4,139,800.00","-850,450.00",2.00,NO,"34,500.00","34,500.00",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,82.80,82.80,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,BANKING & FINANCE,BOND,CORP-GOVT,B,B,Charles Schwab Corp/The,A-,A-,A-2,A-,A-2,A-,A-2,A-,A2,A2,P-1,A2,P-1,A2,P-1,A2,A-,A2,1,SEMI-ANNUAL,FIXED RATE,SCHW,D,DAILY,,FINANCIAL,A,A,A,A,Charles Schwab Corp/The,F,USD FIXED INCOME,FIXED INCOME,808513BS3,US808513BS37,BM9QP30,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,88579YBG5,3M CO,3.375% 03/01/2029 DD 02/22/19,0.03,3/1/29,"5,000,000.00","4,998,250.00","4,613,700.00","-384,550.00",2.00,NO,"84,375.00","84,375.00",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,92.27,92.27,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,CAPITAL GOODS,BOND,CORP-GOVT,B,B,3M Co,BBB+,BBB+,A-2,BBB+,A-2,BBB+,A-2,BBB+,A3,A3,P-2,A3,P-2,A3,P-2,A3,BBB+,A3,2,SEMI-ANNUAL LONG,FIXED RATE,MMM,D,DAILY,,INDUSTRIAL,A-,A-,A-,A-,3M Co,F,USD FIXED INCOME,FIXED INCOME,88579YBG5,US88579YBG52,BJKZHG2,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,907818GB8,UNION PACIFIC CORP,4.500% 01/20/2033 DD 09/09/22,0.05,1/20/33,"5,000,000.00","4,983,050.00","4,846,650.00","-136,400.00",2.00,NO,"25,625.00","25,625.00",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,96.93,96.93,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,TRANSPORTATION,BOND,CORP-GOVT,B,B,Union Pacific Corp,A-,A-,A-2,A-,A-2,A-,A-2,A-,A3,A3,P-2,A3,P-2,A3,P-2,A1,A3,A3,1,SEMI-ANNUAL,FIXED RATE,UNP,D,DAILY,,TRANSPORTATION RAIL,A-,A-,A-,A-,Union Pacific Corp,F,USD FIXED INCOME,FIXED INCOME,907818GB8,US907818GB82,BMDQG11,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,24422EWL9,JOHN DEERE CAPITAL CORP,4.350% 09/15/2032 DD 09/08/22,0.04,9/15/32,"1,000,000.00","997,260.00","968,230.00","-29,030.00",2.00,NO,"20,058.33","20,058.33",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,96.82,96.82,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,BANKING & FINANCE,BOND,CORP-GOVT,B,B,Deere & Co,A,A,A-1,A,A-1,,,A,A1,A1,P-1,A1,P-1,,,A1,A,A1,2,SEMI-ANNUAL LONG,FIXED RATE,DE,D,DAILY,,FINANCIAL,A+,A+,A+,,John Deere Financial Services Inc,F,USD FIXED INCOME,FIXED INCOME,24422EWL9,US24422EWL90,BMTPQB2,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,260543DJ9,DOW CHEMICAL CO/THE,5.150% 02/15/2034 DD 02/09/24,0.05,2/15/34,"3,500,000.00","3,499,405.00","3,444,805.00","-54,600.00",2.00,NO,"11,015.28","11,015.28",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,98.42,98.42,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,CHEMICALS,BOND,CORP-GOVT,B,B,Dow Inc,BBB,BBB,A-2,,,,,BBB,Baa1,Baa1,P-2,,,,,,BBB,BAA1,2,SEMI-ANNUAL LONG,FIXED RATE,DOW,D,DAILY,,INDUSTRIAL,BBB+,BBB+,BBB+,BBB+,Dow Inc,F,USD FIXED INCOME,FIXED INCOME,260543DJ9,US260543DJ91,BRRGLM8,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,3130ACUP7,FEDERAL HOME LN BK CONS BD,3.200% 11/29/2032 DD 11/29/17,0.03,11/29/32,"5,000,000.00","5,000,000.00","4,387,150.00","-612,850.00",2.00,NO,"40,888.89","40,888.89",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,87.74,87.74,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FHLB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3130ACUP7,US3130ACUP73,BJXHN23,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EMBH4,FEDERAL FARM CR BK CONS BD,0.530% 09/29/2025 DD 09/29/20,0.01,9/29/25,"20,000,000.00","19,980,000.00","18,715,400.00","-1,264,600.00",2.00,NO,"44,755.56","44,755.56",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,93.58,93.58,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMBH4,US3133EMBH44,BNDP4K0,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133ELCK8,FEDERAL FARM CR BK CONS BD,2.580% 12/04/2034 DD 12/04/19,0.03,12/4/34,"10,000,000.00","10,000,000.00","8,067,700.00","-1,932,300.00",2.00,NO,"62,350.00","62,350.00",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,80.68,80.68,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133ELCK8,US3133ELCK80,BK24QH8,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EMLR1,FEDERAL FARM CR BK CONS BD,0.500% 12/23/2025 DD 12/23/20,0.01,12/23/25,"9,000,000.00","8,997,300.00","8,336,070.00","-661,230.00",2.00,NO,"8,500.00","8,500.00",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,92.62,92.62,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMLR1,US3133EMLR16,BMY07M0,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EMUK6,FEDERAL FARM CR BK CONS BD,1.050% 03/25/2026 DD 03/25/21,0.01,3/25/26,"15,000,000.00","15,000,000.00","13,909,950.00","-1,090,050.00",2.00,NO,"68,250.00","68,250.00",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,92.73,92.73,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMUK6,US3133EMUK61,BMXC352,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EMWH1,FEDERAL FARM CR BK CONS BD,0.710% 04/21/2025 DD 04/21/21,0.01,4/21/25,"20,000,000.00","19,990,000.00","19,108,000.00","-882,000.00",2.00,NO,"51,277.78","51,277.78",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,95.54,95.54,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMWH1,US3133EMWH15,BNBW823,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133ENHB9,FEDERAL FARM CR BK CONS BD,1.840% 12/14/2028 DD 12/14/21,0.02,12/14/28,"10,000,000.00","10,000,000.00","8,859,100.00","-1,140,900.00",2.00,NO,"39,355.56","39,355.56",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,88.59,88.59,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133ENHB9,US3133ENHB92,BL6HVF3,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133ENZD5,FEDERAL FARM CR BK CONS BD,4.470% 06/22/2028 DD 06/22/22,0.04,6/22/28,"10,000,000.00","10,000,000.00","9,856,600.00","-143,400.00",2.00,NO,"85,675.00","85,675.00",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,98.57,98.57,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133ENZD5,US3133ENZD56,BLCVS03,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EPVS1,FEDERAL FARM CR BK CONS BD,5.290% 09/15/2027 DD 09/15/23,0.05,9/15/27,"10,000,000.00","10,000,000.00","9,984,700.00","-15,300.00",2.00,NO,"243,927.78","243,927.78",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,99.85,99.85,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EPVS1,US3133EPVS10,BSB8QF5,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3134H1KV4,FEDERAL HOME LN MTG CORP,5.750% 12/07/2026 DD 12/07/23,0.06,12/7/26,"10,000,000.00","10,000,000.00","10,008,600.00","8,600.00",2.00,NO,"134,166.67","134,166.67",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,100.09,100.09,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,NR,,AA+,A-1+,,,AA+,Aaa,Aaa,P-1,Aaa,,,,NR,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FHLMC,D,DAILY,,FEDERAL AGENCIES,AA+,AA+,AA+,,United States Department of the Treasury,F,USD FIXED INCOME,FIXED INCOME,3134H1KV4,US3134H1KV46,,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,713448EQ7,PEPSICO INC,2.250% 03/19/2025 DD 03/19/20,0.02,3/19/25,"3,500,000.00","3,497,515.00","3,397,485.00","-100,030.00",2.00,NO,"35,437.50","35,437.50",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,97.07,97.07,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,FOOD BEVERAGE & TOBACCO,BOND,CORP-GOVT,B,B,PepsiCo Inc,A+,A+,A-1,A+,A-1,A+,A-1,A+,A1,A1,P-1,A1,P-1,A1,P-1,BAA1,A1,A1,1,SEMI-ANNUAL,FIXED RATE,PEP,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,PepsiCo Inc,F,USD FIXED INCOME,FIXED INCOME,713448EQ7,US713448EQ79,BLRBCF1,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,716973AE2,PFIZER INVESTMENT ENTERPRISES,4.750% 05/19/2033 DD 05/19/23,0.05,5/19/33,"5,000,000.00","4,992,500.00","4,868,500.00","-124,000.00",2.00,NO,"66,631.94","66,631.94",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,97.37,97.37,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,HEALTH CARE,BOND,CORP-GOVT,B,B,Pfizer Inc,A,,,A,A-1,A,A-1,A,A2,A2,,A2,P-1,A2,P-1,AAA,A2,A2,1,SEMI-ANNUAL,FIXED RATE,PFE,D,DAILY,,INDUSTRIAL,A,,A,A,Pfizer Inc,F,NON-USD FIXED INCOME,FIXED INCOME,716973AE2,US716973AE24,BNRR0X7,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,717081EA7,PFIZER INC,3.000% 12/15/2026 DD 11/21/16,0.03,12/15/26,"5,000,000.00","4,957,400.00","4,767,400.00","-190,000.00",2.00,NO,"31,666.67","31,666.67",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,95.35,95.35,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,HEALTH CARE,BOND,CORP-GOVT,B,B,Pfizer Inc,A,A,A-1,A,A-1,A,A-1,A,A2,A2,P-1,A2,P-1,A2,P-1,AAA,A2,A2,2,SEMI-ANNUAL LONG,FIXED RATE,PFE,D,DAILY,,INDUSTRIAL,A,A,A,A,Pfizer Inc,F,USD FIXED INCOME,FIXED INCOME,717081EA7,US717081EA70,BZ3FFG7,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,854502AQ4,STANLEY BLACK & DECKER INC,3.000% 05/15/2032 DD 02/24/22,0.03,5/15/32,"2,500,000.00","2,495,250.00","2,111,325.00","-383,925.00",2.00,NO,"22,083.33","22,083.33",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,84.45,84.45,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,INDUSTRIAL,BOND,CORP-GOVT,B,B,Stanley Black & Decker Inc,A-,A-,A-2,A-,A-2,A-,A-2,A-,Baa3,Baa3,P-3,Baa3,P-3,Baa3,P-3,CAA1,Baa3,BAA1,1,SEMI-ANNUAL,FIXED RATE,SWK,D,DAILY,,INDUSTRIAL,BBB+,BBB+,BBB+,BBB+,Stanley Black & Decker Inc,F,USD FIXED INCOME,FIXED INCOME,854502AQ4,US854502AQ45,BPLD6V5,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,882508BG8,TEXAS INSTRUMENTS INC,2.250% 09/04/2029 DD 09/04/19,0.02,9/4/29,"3,500,000.00","3,489,115.00","3,087,770.00","-401,345.00",2.00,NO,"38,718.75","38,718.75",2/29/24,2/29/24,3/6/2024 12:34:41 AM,FINAL,88.22,88.22,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,TECHNOLOGY,BOND,CORP-GOVT,B,B,Texas Instruments Inc,A+,A+,A-1,A+,A-1,A+,A-1,A+,Aa3,Aa3,P-1,Aa3,P-1,Aa3,P-1,,A+,A1,1,SEMI-ANNUAL,FIXED RATE,TXN,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,Texas Instruments Inc,F,USD FIXED INCOME,FIXED INCOME,882508BG8,US882508BG82,BK4XWY2,U.S. DOLLAR,Corp,USD
