Reporting Account Name,Cusip,Security Description1,Security Description2,Coupon Rate,Maturity Date,Shares,Base Cost,Base Market Value,Base Unrealized Gain/Loss,Fair Value Hierarchy Level,Fair Value Hierarchy Override,Accrued Interest Income,Total Interest Receivable Market,Holdings As Of Date,Price Date,Acctg Status Update (CDT),Reporting Accounting Status,Holdings Price Base,Holdings Price Local,Price Source,Price Source Description,Price Type Description,5500 Category Description,Asset Category Description,Asset Type Description,Security Type Description,Issue Type Description,Asset Types,Security Type,Issuer Name,S&P Issue Quality Rating,S&P Base LT Rating,S&P Base ST Rating,S&P Ultimate LT Rating,S&P Ultimate ST Rating,S&P Parent LT Rating,S&P Parent ST Rating,S&P Quality Rating - Non GRS,Moody's Issue Quality Rating,Moody's Base LT Rating,Moody's Base ST Rating,Moody's Ultimate LT Rating,Moody's Ultimate ST Rating,Moody's Parent LT Rating,Moody's Parent ST Rating,Moody Quality Rating - Non GRS,Worst Rating,Average Issue Quality Rating,Payment Frequency,Payment Frequency Desc,Income Rate Type Desc,Ticker,Frequency Requirement,Frequency Requirement Desc,Position Type,Security Class Type,Fitch Issue Quality Rating,Fitch Base LT Rating,Fitch Ultimate LT Rating,Fitch Parent LT Rating,Parent Issuer Name,Income Rate Type,Asset Mix Description,BNYM Classification - Segment,Mellon Security ID,ISIN,Sedol,Base Currency Description,Bloomberg Market Sector,Issuer Base Currency
MILL TTF EQ-DIV,194162103,COLGATE-PALMOLIVE CO,,0.00,,"48,932.00","2,676,647.14","4,406,326.60","1,729,679.46",1.00,NO,0.00,0.00,3/31/24,3/28/24,4/3/2024 8:17:11 PM,FINAL,90.05,90.05,T,IDSI,CLOSE,CORPORATE STOCK - COMMON,EQUITY,COSMETICS/PERSONAL CARE,,COMMON,E,S,Colgate-Palmolive Co,,AA-,A-1+,AA-,A-1+,AA-,A-1+,NR,,Aa3,P-1,Aa3,P-1,Aa3,P-1,,,,0,INTEREST AT MAT OR NO INTEREST,,CL,D,DAILY,,COSMTEICS TOILETRIES & HOUSEHOLD PRODUCTS,,WD,WD,WD,Colgate-Palmolive Co,,USD EQUITY,EQUITIES,194162103,US1941621039,2209106,U.S. DOLLAR,Equity,USD
MILL TTF EQ-DIV,717081103,PFIZER INC,,0.00,,"23,995.00","605,661.52","665,861.25","60,199.73",1.00,NO,0.00,0.00,3/31/24,3/28/24,4/3/2024 8:17:11 PM,FINAL,27.75,27.75,T,IDSI,CLOSE,CORPORATE STOCK - COMMON,EQUITY,PHARMACEUTICALS,,COMMON,E,S,Pfizer Inc,,A,A-1,A,A-1,A,A-1,NR,,A2,P-1,A2,P-1,A2,P-1,P-3,,,0,INTEREST AT MAT OR NO INTEREST,,PFE,D,DAILY,,DRUGS HOSPITAL MEDICAL & DENTAL SUPPLY,,A,A,A,Pfizer Inc,,USD EQUITY,EQUITIES,717081103,US7170811035,2684703,U.S. DOLLAR,Equity,USD
MILL TTF EQ-DIV,744573106,PUBLIC SERVICE ENTERPRISE GROU,,0.00,,"23,995.00","861,510.16","1,602,386.10","740,875.94",1.00,NO,0.00,0.00,3/31/24,3/28/24,4/3/2024 8:17:11 PM,FINAL,66.78,66.78,T,IDSI,CLOSE,CORPORATE STOCK - COMMON,EQUITY,ELECTRIC,,COMMON,E,S,Public Service Enterprise Group Inc,,BBB+,A-2,BBB+,A-2,BBB+,A-2,NR,,Baa2,P-2,Baa2,P-2,Baa2,P-2,P-3,,,0,INTEREST AT MAT OR NO INTEREST,,PEG,D,DAILY,,UTILITIES,,WD,WD,WD,Public Service Enterprise Group Inc,,USD EQUITY,EQUITIES,744573106,US7445731067,2707677,U.S. DOLLAR,Equity,USD
MILL TTF EQ-DIV,88579Y101,3M CO,,0.00,,"25,527.00","2,905,831.18","2,707,648.89","-198,182.29",1.00,NO,0.00,0.00,3/31/24,3/28/24,4/3/2024 8:17:11 PM,FINAL,106.07,106.07,T,IDSI,CLOSE,CORPORATE STOCK - COMMON,EQUITY,MISC MANUFACTURER,,COMMON,E,S,3M Co,,BBB+,A-2,BBB+,A-2,BBB+,A-2,NR,,A3,P-2,A3,P-2,A3,P-2,,,,0,INTEREST AT MAT OR NO INTEREST,,MMM,D,DAILY,,DIVERSIFIED MANUFACTURING,,A-,A-,A-,3M Co,,USD EQUITY,EQUITIES,88579Y101,US88579Y1010,2595708,U.S. DOLLAR,Equity,USD
MILLENNIUM TTF FI,254687FK7,WALT DISNEY CO/THE,1.750% 08/30/2024 DD 09/06/19,0.02,8/30/24,"10,000,000.00","9,959,200.00","9,848,700.00","-110,500.00",2.00,NO,"16,041.67","16,041.67",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,98.49,98.49,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,COMMUNICATIONS,BOND,CORP-GOVT,B,B,Walt Disney Co/The,A-,A-,A-2,A-,A-2,A-,A-2,A-,A2,A2,P-1,A2,P-1,A2,P-1,AAA,A-,A3,1,SEMI-ANNUAL,FIXED RATE,DIS,D,DAILY,,INDUSTRIAL,A-,A-,A-,A-,Walt Disney Co/The,F,USD FIXED INCOME,FIXED INCOME,254687FK7,US254687FK79,BKLMSP5,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,3133ENXV7,FEDERAL FARM CR BK CONS BD,4.330% 06/02/2031 DD 06/02/22,0.04,6/2/31,"10,000,000.00","10,000,000.00","9,559,000.00","-441,000.00",2.00,NO,"143,130.56","143,130.56",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,95.59,95.59,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133ENXV7,US3133ENXV72,BMV12Q5,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3134H1KV4,FEDERAL HOME LN MTG CORP,5.750% 12/07/2026 DD 12/07/23,0.06,12/7/26,"10,000,000.00","10,000,000.00","10,005,800.00","5,800.00",2.00,NO,"182,083.33","182,083.33",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,100.06,100.06,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,NR,,AA+,A-1+,,,AA+,Aaa,Aaa,P-1,Aaa,,,,NR,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FHLMC,D,DAILY,,FEDERAL AGENCIES,AA+,AA+,AA+,,United States Department of the Treasury,F,USD FIXED INCOME,FIXED INCOME,3134H1KV4,US3134H1KV46,,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,459200JZ5,INTERNATIONAL BUSINESS MACHINE,3.300% 05/15/2026 DD 05/15/19,0.03,5/15/26,"10,000,000.00","9,981,400.00","9,651,100.00","-330,300.00",2.00,NO,"124,666.67","124,666.67",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,96.51,96.51,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,TECHNOLOGY,BOND,CORP-GOVT,B,B,International Business Machines Corp,A-,A-,A-2,A-,A-2,A-,A-2,A-,A3,A3,P-2,A3,P-2,A3,P-2,WR,A3,A3,1,SEMI-ANNUAL,FIXED RATE,IBM,D,DAILY,,INDUSTRIAL,A-,A-,A-,A-,International Business Machines Corp,F,USD FIXED INCOME,FIXED INCOME,459200JZ5,US459200JZ55,BK592B6,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,458140BP4,INTEL CORP,3.400% 03/25/2025 DD 03/25/20,0.03,3/25/25,"5,000,000.00","4,992,250.00","4,909,050.00","-83,200.00",2.00,NO,"2,833.33","2,833.33",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,98.18,98.18,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,TECHNOLOGY,BOND,CORP-GOVT,B,B,Intel Corp,A-,A-,A-2,A-,A-2,A-,A-2,A-,A3,A3,P-2,A3,P-2,A3,P-2,NR,A3,A3,1,SEMI-ANNUAL,FIXED RATE,INTC,D,DAILY,,INDUSTRIAL,A-,A-,A-,A-,Intel Corp,F,USD FIXED INCOME,FIXED INCOME,458140BP4,US458140BP43,BM5D1P9,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,46513JEB3,ISRAEL ST,2.280% 02/01/2025 DD 02/01/20,0.02,2/1/25,"2,500,000.00","2,500,000.00","2,448,875.00","-51,125.00",2.00,NO,"23,736.99","23,736.99",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,97.96,97.96,T,IDSI,CLOSE,OTHER INVESTMENTS,FIXED INCOME SECURITIES,NON-US GOVERNMENT BONDS,BOND,CORP-GOVT,B,B,ISRAEL ST,-,,,,,,,,-,,,,,,,,-,-,1,SEMI-ANNUAL,FIXED RATE,,D,DAILY,,FEDERAL AGENCIES,-,,,,ISRAEL ST,F,NON-USD FIXED INCOME,FIXED INCOME,46513JEB3,US46513JEB35,,U.S. DOLLAR,,USD
MILLENNIUM TTF FI,882508BG8,TEXAS INSTRUMENTS INC,2.250% 09/04/2029 DD 09/04/19,0.02,9/4/29,"3,500,000.00","3,489,115.00","3,101,770.00","-387,345.00",2.00,NO,"5,906.25","5,906.25",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,88.62,88.62,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,TECHNOLOGY,BOND,CORP-GOVT,B,B,Texas Instruments Inc,A+,A+,A-1,A+,A-1,A+,A-1,A+,Aa3,Aa3,P-1,Aa3,P-1,Aa3,P-1,,A+,A1,1,SEMI-ANNUAL,FIXED RATE,TXN,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,Texas Instruments Inc,F,USD FIXED INCOME,FIXED INCOME,882508BG8,US882508BG82,BK4XWY2,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,88579YBG5,3M CO,3.375% 03/01/2029 DD 02/22/19,0.03,3/1/29,"5,000,000.00","4,998,250.00","4,641,500.00","-356,750.00",2.00,NO,"14,062.50","14,062.50",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,92.83,92.83,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,CAPITAL GOODS,BOND,CORP-GOVT,B,B,3M Co,BBB+,BBB+,A-2,BBB+,A-2,BBB+,A-2,BBB+,A3,A3,P-2,A3,P-2,A3,P-2,A3,BBB+,A3,2,SEMI-ANNUAL LONG,FIXED RATE,MMM,D,DAILY,,INDUSTRIAL,A-,A-,A-,A-,3M Co,F,USD FIXED INCOME,FIXED INCOME,88579YBG5,US88579YBG52,BJKZHG2,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,91282CEX5,U S TREASURY NOTE,3.000% 06/30/2024 DD 06/30/22,0.03,6/30/24,"20,000,000.00","19,554,685.50","19,883,000.00","328,314.50",1.00,NO,"151,648.35","151,648.35",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,99.42,99.42,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US GOVERNMENTS,BOND,CORP-GOVT,B,B,United States of America,AA+,AA+,A-1+,AA+,A-1+,AA+,A-1+,,Aaa,Aaa,,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,T,D,DAILY,,US GOVERNMENT NOTES,AA+,AA+,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,91282CEX5,US91282CEX56,BQC7W04,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,91282CGL9,U S TREASURY NOTE,4.000% 02/15/2026 DD 02/15/23,0.04,2/15/26,"10,000,000.00","9,929,296.88","9,877,700.00","-51,596.88",1.00,NO,"50,549.45","50,549.45",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,98.78,98.78,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US GOVERNMENTS,BOND,CORP-GOVT,B,B,United States of America,AA+,AA+,A-1+,AA+,A-1+,AA+,A-1+,,Aaa,Aaa,,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,T,D,DAILY,,US GOVERNMENT NOTES,AA+,AA+,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,91282CGL9,US91282CGL90,BQXLPS4,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,91282CJX0,U S TREASURY NOTE,4.000% 01/31/2031 DD 01/31/24,0.04,1/31/31,"10,000,000.00","9,997,656.25","9,876,600.00","-121,056.25",1.00,NO,"67,032.97","67,032.97",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,98.77,98.77,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US GOVERNMENTS,BOND,CORP-GOVT,B,B,United States of America,AA+,AA+,A-1+,AA+,A-1+,AA+,A-1+,,Aaa,Aaa,,Aaa,,Aaa,,,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,T,D,DAILY,,US GOVERNMENT NOTES,AA+,AA+,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,91282CJX0,US91282CJX02,BPJM959,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,931142EN9,WALMART INC,3.250% 07/08/2029 DD 04/23/19,0.03,7/8/29,"5,000,000.00","4,994,100.00","4,740,750.00","-253,350.00",2.00,NO,"37,465.28","37,465.28",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,94.82,94.82,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,RETAIL,BOND,CORP-GOVT,B,B,Walmart Inc,AA,AA,A-1+,AA,A-1+,AA,A-1+,AA,Aa2,Aa2,P-1,Aa2,P-1,Aa2,P-1,A3,Aa2,AA2,1,SEMI-ANNUAL,FIXED RATE,WMT,D,DAILY,,INDUSTRIAL,AA,AA,AA,AA,Walmart Inc,F,USD FIXED INCOME,FIXED INCOME,931142EN9,US931142EN95,BJK4BT0,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,037833DX5,APPLE INC,0.550% 08/20/2025 DD 08/20/20,0.01,8/20/25,"3,000,000.00","2,992,920.00","2,825,250.00","-167,670.00",2.00,NO,"1,879.17","1,879.17",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,94.18,94.18,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,TECHNOLOGY,BOND,CORP-GOVT,B,B,Apple Inc,AA+,AA+,A-1+,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,P-1,Aaa,P-1,,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,AAPL,D,DAILY,,INDUSTRIAL,-,,,,Apple Inc,F,USD FIXED INCOME,FIXED INCOME,037833DX5,US037833DX52,BKZ7TH5,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,06406RBM8,BANK OF NEW YORK MELLON CORP/T,VAR RT  10/25/2033 DD 10/25/22,0.06,10/25/33,"5,000,000.00","5,000,000.00","5,224,700.00","224,700.00",2.00,NO,"126,403.33","126,403.33",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,104.49,104.49,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,BANKING & FINANCE,BOND,CORP-GOVT,B,B,Bank of New York Mellon Corp/The,A,A,A-1,A,A-1,A,A-1,A,A1,A1,P-1,A1,P-1,A1,P-1,A2,A,A1,1,SEMI-ANNUAL,VARIABLE RATE,BK,D,DAILY,,BANKS,AA-,AA-,AA-,AA-,Bank of New York Mellon Corp/The,V,USD FIXED INCOME,FIXED INCOME,06406RBM8,US06406RBM88,BM9WJ81,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,110122EG9,BRISTOL-MYERS SQUIBB CO,5.100% 02/22/2031 DD 02/22/24,0.05,2/22/31,"4,000,000.00","3,993,720.00","4,042,280.00","48,560.00",2.00,NO,"22,100.00","22,100.00",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,101.06,101.06,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,HEALTH CARE,BOND,CORP-GOVT,B,B,Bristol-Myers Squibb Co,A,A,A-1,A,A-1,A,A-1,A,A2,A2,P-1,A2,P-1,A2,P-1,AAA,A2,A2,1,SEMI-ANNUAL,FIXED RATE,BMY,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,Bristol-Myers Squibb Co,F,USD FIXED INCOME,FIXED INCOME,110122EG9,US110122EG99,BPG5RB3,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,3133EMBH4,FEDERAL FARM CR BK CONS BD,0.530% 09/29/2025 DD 09/29/20,0.01,9/29/25,"20,000,000.00","19,980,000.00","18,742,200.00","-1,237,800.00",2.00,NO,588.89,588.89,3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,93.71,93.71,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMBH4,US3133EMBH44,BNDP4K0,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EMKZ4,FEDERAL FARM CR BK CONS BD,0.790% 06/21/2027 DD 12/21/20,0.01,6/21/27,"22,000,000.00","21,992,500.00","19,518,620.00","-2,473,880.00",2.00,NO,"48,277.78","48,277.78",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,88.72,88.72,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMKZ4,US3133EMKZ41,BMY0764,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EMLR1,FEDERAL FARM CR BK CONS BD,0.500% 12/23/2025 DD 12/23/20,0.01,12/23/25,"9,000,000.00","8,997,300.00","8,354,880.00","-642,420.00",2.00,NO,"12,250.00","12,250.00",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,92.83,92.83,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMLR1,US3133EMLR16,BMY07M0,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EMSG8,FEDERAL FARM CR BK CONS BD,1.100% 03/03/2027 DD 03/03/21,0.01,3/3/27,"20,000,000.00","19,978,000.00","18,079,000.00","-1,899,000.00",2.00,NO,"17,111.11","17,111.11",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,90.40,90.40,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMSG8,US3133EMSG87,BLR6T99,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133ENHB9,FEDERAL FARM CR BK CONS BD,1.840% 12/14/2028 DD 12/14/21,0.02,12/14/28,"10,000,000.00","10,000,000.00","8,887,800.00","-1,112,200.00",2.00,NO,"54,688.89","54,688.89",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,88.88,88.88,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133ENHB9,US3133ENHB92,BL6HVF3,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133ENNM8,FEDERAL FARM CR BK CONS BD,2.280% 02/14/2028 DD 02/14/22,0.02,2/14/28,"10,000,000.00","10,000,000.00","9,221,600.00","-778,400.00",2.00,NO,"29,766.67","29,766.67",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,92.22,92.22,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133ENNM8,US3133ENNM83,BLB1BF0,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133ENWU0,FEDERAL FARM CR BK CONS BD,4.300% 05/17/2032 DD 05/17/22,0.04,5/17/32,"5,000,000.00","5,000,000.00","4,788,600.00","-211,400.00",2.00,NO,"80,027.78","80,027.78",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,95.77,95.77,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133ENWU0,US3133ENWU09,BM99432,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EPZ65,FEDERAL FARM CR BK CONS BD,5.740% 01/30/2032 DD 01/30/24,0.06,1/30/32,"5,000,000.00","4,983,750.00","4,989,800.00","6,050.00",2.00,NO,"48,630.56","48,630.56",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,99.80,99.80,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EPZ65,US3133EPZ651,,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,438516BW5,HONEYWELL INTERNATIONAL INC,2.300% 08/15/2024 DD 08/08/19,0.02,8/15/24,"3,000,000.00","2,993,790.00","2,962,890.00","-30,900.00",2.00,NO,"8,816.67","8,816.67",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,98.76,98.76,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,TECHNOLOGY,BOND,CORP-GOVT,B,B,Honeywell International Inc,A,A,A-1,A,A-1,A,A-1,A,A2,A2,P-1,A2,P-1,A2,P-1,A2,A2,A2,2,SEMI-ANNUAL LONG,FIXED RATE,HON,D,DAILY,,INDUSTRIAL,A,A,A,A,Honeywell International Inc,F,USD FIXED INCOME,FIXED INCOME,438516BW5,US438516BW59,BJ9ND36,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,907818GB8,UNION PACIFIC CORP,4.500% 01/20/2033 DD 09/09/22,0.05,1/20/33,"5,000,000.00","4,983,050.00","4,874,850.00","-108,200.00",2.00,NO,"44,375.00","44,375.00",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,97.50,97.50,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,TRANSPORTATION,BOND,CORP-GOVT,B,B,Union Pacific Corp,A-,A-,A-2,A-,A-2,A-,A-2,A-,A3,A3,P-2,A3,P-2,A3,P-2,A1,A3,A3,1,SEMI-ANNUAL,FIXED RATE,UNP,D,DAILY,,TRANSPORTATION RAIL,A-,A-,A-,A-,Union Pacific Corp,F,USD FIXED INCOME,FIXED INCOME,907818GB8,US907818GB82,BMDQG11,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,91282CGV7,U S TREASURY NOTE,3.750% 04/15/2026 DD 04/15/23,0.04,4/15/26,"10,000,000.00","9,873,437.50","9,829,700.00","-43,737.50",1.00,NO,"173,155.74","173,155.74",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,98.30,98.30,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US GOVERNMENTS,BOND,CORP-GOVT,B,B,United States of America,AA+,AA+,A-1+,AA+,A-1+,AA+,A-1+,,Aaa,Aaa,,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,T,D,DAILY,,US GOVERNMENT NOTES,AA+,AA+,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,91282CGV7,US91282CGV72,BN6QD47,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,097023BU8,BOEING CO/THE,2.800% 03/01/2027 DD 02/16/17,0.03,3/1/27,"5,000,000.00","4,884,900.00","4,620,050.00","-264,850.00",2.00,NO,"11,666.67","11,666.67",3/31/24,3/28/24,4/5/2024 11:59:44 AM,REVISED,92.40,92.40,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,AEROSPACE & DEFENSE,BOND,CORP-GOVT,B,B,Boeing Co/The,BBB-,BBB-,A-3,BBB-,A-3,BBB-,A-3,BBB-,Baa2,Baa2,P-2,Baa2,P-2,Baa2,P-2,,BBB-,BAA3,2,SEMI-ANNUAL LONG,FIXED RATE,BA,D,DAILY,,INDUSTRIAL,BBB-,BBB-,BBB-,BBB-,Boeing Co/The,F,USD FIXED INCOME,FIXED INCOME,097023BU8,US097023BU85,BZBZQX3,U.S. DOLLAR,Corp,USD
